
*************************************************************************************

11.10.2020 02:14:24.945 действие: Энергия корабля уменьшена на 1 единиц, и равна 99 
11.10.2020 02:15:32.417 действие: Энергия корабля уменьшена на 1 единиц, и равна 87 
11.10.2020 02:15:32.472 действие: Энергия корабля уменьшена на 1 единиц, и равна 86 
11.10.2020 02:15:32.531 действие: Энергия корабля уменьшена на 1 единиц, и равна 85 
11.10.2020 02:15:32.604 действие: Энергия корабля уменьшена на 1 единиц, и равна 84 
11.10.2020 02:15:32.662 действие: Энергия корабля уменьшена на 1 единиц, и равна 83 
11.10.2020 02:15:32.724 действие: Энергия корабля уменьшена на 1 единиц, и равна 82 
11.10.2020 02:15:32.786 действие: Энергия корабля уменьшена на 1 единиц, и равна 81 
11.10.2020 02:15:32.842 действие: Энергия корабля уменьшена на 1 единиц, и равна 80 
11.10.2020 02:15:32.915 действие: Энергия корабля уменьшена на 1 единиц, и равна 79 
11.10.2020 02:15:32.973 действие: Энергия корабля уменьшена на 1 единиц, и равна 78 
11.10.2020 02:15:33.030 действие: Энергия корабля уменьшена на 1 единиц, и равна 77 
11.10.2020 02:15:33.097 действие: Энергия корабля уменьшена на 1 единиц, и равна 76 
11.10.2020 02:15:33.155 действие: Энергия корабля уменьшена на 1 единиц, и равна 75 
11.10.2020 02:15:33.218 действие: Энергия корабля уменьшена на 1 единиц, и равна 74 
11.10.2020 02:15:33.286 действие: Энергия корабля уменьшена на 1 единиц, и равна 73 
11.10.2020 02:15:33.348 действие: Энергия корабля уменьшена на 1 единиц, и равна 72 
11.10.2020 02:15:33.410 действие: Энергия корабля уменьшена на 1 единиц, и равна 71 
11.10.2020 02:15:33.472 действие: Энергия корабля уменьшена на 1 единиц, и равна 70 
11.10.2020 02:15:33.537 действие: Энергия корабля уменьшена на 1 единиц, и равна 69 
11.10.2020 02:15:33.598 действие: Энергия корабля уменьшена на 1 единиц, и равна 68 
11.10.2020 02:15:33.662 действие: Энергия корабля уменьшена на 1 единиц, и равна 67 
11.10.2020 02:15:33.662 действие: Энергия корабля увеличена на 5 единиц, и равна 72 
11.10.2020 02:15:33.720 действие: Энергия корабля уменьшена на 1 единиц, и равна 71 
11.10.2020 02:15:33.785 действие: Энергия корабля уменьшена на 1 единиц, и равна 70 
11.10.2020 02:15:33.849 действие: Энергия корабля уменьшена на 1 единиц, и равна 69 
11.10.2020 02:15:33.908 действие: Энергия корабля уменьшена на 1 единиц, и равна 68 
11.10.2020 02:15:34.593 действие: Энергия корабля увеличена на 5 единиц, и равна 73 
11.10.2020 02:15:34.725 действие: Энергия корабля увеличена на 5 единиц, и равна 78 
11.10.2020 02:15:34.845 действие: Энергия корабля увеличена на 5 единиц, и равна 83 
11.10.2020 02:15:34.906 действие: Энергия корабля увеличена на 5 единиц, и равна 88 
11.10.2020 02:15:35.217 действие: Энергия корабля увеличена на 5 единиц, и равна 93 
11.10.2020 02:15:35.347 действие: Энергия корабля увеличена на 50 единиц, и равна 143 
11.10.2020 02:15:35.899 действие: Энергия корабля уменьшена на 1 единиц, и равна 142 
11.10.2020 02:15:35.957 действие: Энергия корабля уменьшена на 1 единиц, и равна 141 
11.10.2020 02:15:36.023 действие: Энергия корабля уменьшена на 1 единиц, и равна 140 
11.10.2020 02:15:36.082 действие: Энергия корабля уменьшена на 1 единиц, и равна 139 
11.10.2020 02:15:36.148 действие: Энергия корабля уменьшена на 1 единиц, и равна 138 
11.10.2020 02:15:36.210 действие: Энергия корабля уменьшена на 1 единиц, и равна 137 
11.10.2020 02:15:36.279 действие: Энергия корабля уменьшена на 1 единиц, и равна 136 
11.10.2020 02:15:36.341 действие: Энергия корабля уменьшена на 1 единиц, и равна 135 
11.10.2020 02:15:36.395 действие: Энергия корабля уменьшена на 1 единиц, и равна 134 
11.10.2020 02:15:36.459 действие: Энергия корабля уменьшена на 1 единиц, и равна 133 
11.10.2020 02:15:36.523 действие: Энергия корабля уменьшена на 1 единиц, и равна 132 
11.10.2020 02:15:36.587 действие: Энергия корабля уменьшена на 1 единиц, и равна 131 
11.10.2020 02:15:36.642 действие: Энергия корабля уменьшена на 1 единиц, и равна 130 
11.10.2020 02:15:37.205 действие: Энергия корабля увеличена на 5 единиц, и равна 135 
11.10.2020 02:15:37.401 действие: Энергия корабля увеличена на 5 единиц, и равна 140 
11.10.2020 02:15:38.524 действие: Энергия корабля увеличена на 5 единиц, и равна 145 
11.10.2020 02:15:38.956 действие: Энергия корабля увеличена на 5 единиц, и равна 150 
11.10.2020 02:15:40.771 действие: Энергия корабля уменьшена на 1 единиц, и равна 149 
11.10.2020 02:15:40.837 действие: Энергия корабля уменьшена на 1 единиц, и равна 148 
11.10.2020 02:15:40.901 действие: Энергия корабля уменьшена на 1 единиц, и равна 147 
11.10.2020 02:15:40.963 действие: Энергия корабля уменьшена на 1 единиц, и равна 146 
11.10.2020 02:15:41.020 действие: Энергия корабля уменьшена на 1 единиц, и равна 145 
11.10.2020 02:15:41.089 действие: Энергия корабля уменьшена на 1 единиц, и равна 144 
11.10.2020 02:15:41.147 действие: Энергия корабля уменьшена на 1 единиц, и равна 143 
11.10.2020 02:15:41.212 действие: Энергия корабля уменьшена на 1 единиц, и равна 142 
11.10.2020 02:15:41.277 действие: Энергия корабля уменьшена на 1 единиц, и равна 141 
11.10.2020 02:15:41.343 действие: Энергия корабля уменьшена на 1 единиц, и равна 140 
11.10.2020 02:15:41.401 действие: Энергия корабля уменьшена на 1 единиц, и равна 139 
11.10.2020 02:15:41.458 действие: Энергия корабля уменьшена на 1 единиц, и равна 138 
11.10.2020 02:15:41.528 действие: Энергия корабля уменьшена на 1 единиц, и равна 137 
11.10.2020 02:15:41.589 действие: Энергия корабля уменьшена на 1 единиц, и равна 136 
11.10.2020 02:15:41.648 действие: Энергия корабля уменьшена на 1 единиц, и равна 135 
11.10.2020 02:15:41.709 действие: Энергия корабля уменьшена на 1 единиц, и равна 134 
11.10.2020 02:15:41.778 действие: Энергия корабля уменьшена на 1 единиц, и равна 133 
11.10.2020 02:15:42.907 действие: Энергия корабля уменьшена на 1 единиц, и равна 132 
11.10.2020 02:15:42.968 действие: Энергия корабля уменьшена на 1 единиц, и равна 131 
11.10.2020 02:15:43.028 действие: Энергия корабля уменьшена на 1 единиц, и равна 130 
11.10.2020 02:15:43.090 действие: Энергия корабля уменьшена на 1 единиц, и равна 129 
11.10.2020 02:15:43.156 действие: Энергия корабля уменьшена на 1 единиц, и равна 128 
11.10.2020 02:15:43.217 действие: Энергия корабля уменьшена на 1 единиц, и равна 127 
11.10.2020 02:15:43.217 действие: Энергия корабля увеличена на 5 единиц, и равна 132 
11.10.2020 02:15:43.279 действие: Энергия корабля уменьшена на 1 единиц, и равна 131 
11.10.2020 02:15:43.334 действие: Энергия корабля уменьшена на 1 единиц, и равна 130 
11.10.2020 02:15:43.334 действие: Энергия корабля увеличена на 5 единиц, и равна 135 
11.10.2020 02:15:43.398 действие: Энергия корабля уменьшена на 1 единиц, и равна 134 
11.10.2020 02:15:43.398 действие: Энергия корабля увеличена на 5 единиц, и равна 139 
11.10.2020 02:15:43.461 действие: Энергия корабля уменьшена на 1 единиц, и равна 138 
11.10.2020 02:15:43.521 действие: Энергия корабля уменьшена на 1 единиц, и равна 137 
11.10.2020 02:15:43.588 действие: Энергия корабля уменьшена на 1 единиц, и равна 136 
11.10.2020 02:15:43.655 действие: Энергия корабля уменьшена на 1 единиц, и равна 135 
11.10.2020 02:15:43.712 действие: Энергия корабля уменьшена на 1 единиц, и равна 134 
11.10.2020 02:15:43.776 действие: Энергия корабля уменьшена на 1 единиц, и равна 133 
11.10.2020 02:15:43.839 действие: Энергия корабля уменьшена на 1 единиц, и равна 132 
11.10.2020 02:15:43.901 действие: Энергия корабля уменьшена на 1 единиц, и равна 131 
11.10.2020 02:15:43.968 действие: Энергия корабля уменьшена на 1 единиц, и равна 130 
11.10.2020 02:15:44.026 действие: Энергия корабля уменьшена на 1 единиц, и равна 129 
11.10.2020 02:15:44.086 действие: Энергия корабля уменьшена на 1 единиц, и равна 128 
11.10.2020 02:15:44.144 действие: Энергия корабля уменьшена на 1 единиц, и равна 127 
11.10.2020 02:15:44.208 действие: Энергия корабля уменьшена на 1 единиц, и равна 126 
11.10.2020 02:15:44.208 действие: Энергия корабля увеличена на 5 единиц, и равна 131 
11.10.2020 02:15:45.336 действие: Энергия корабля увеличена на 5 единиц, и равна 136 
11.10.2020 02:15:47.273 действие: Энергия корабля уменьшена на 1 единиц, и равна 135 
11.10.2020 02:15:47.333 действие: Энергия корабля уменьшена на 1 единиц, и равна 134 
11.10.2020 02:15:47.399 действие: Энергия корабля уменьшена на 1 единиц, и равна 133 
11.10.2020 02:15:47.456 действие: Энергия корабля уменьшена на 1 единиц, и равна 132 
11.10.2020 02:15:47.516 действие: Энергия корабля уменьшена на 1 единиц, и равна 131 
11.10.2020 02:15:47.584 действие: Энергия корабля уменьшена на 1 единиц, и равна 130 
11.10.2020 02:15:47.644 действие: Энергия корабля уменьшена на 1 единиц, и равна 129 
11.10.2020 02:15:47.710 действие: Энергия корабля уменьшена на 1 единиц, и равна 128 
11.10.2020 02:15:47.773 действие: Энергия корабля уменьшена на 1 единиц, и равна 127 
11.10.2020 02:15:48.779 действие: Энергия корабля увеличена на 5 единиц, и равна 132 
11.10.2020 02:15:53.076 действие: Энергия корабля уменьшена на 20 единиц, и равна 112 
